sepal length,sepal width,petal length,petal width,label
4.6,2.3,1.8399999999999999,0.5666666666666667,7
5.7,2.44,1.54,0.23333333333333334,7
4.6,3.42,1.2999999999999998,0.3666666666666667,7
4.3,2.86,1.4200000000000002,0.13333333333333333,7
4.699999999999999,2.44,1.54,0.13333333333333333,7
4.699999999999999,2.86,1.48,0.30000000000000004,7
4.5,3.5600000000000005,1.2999999999999998,0.26666666666666666,7
5.6,3.2800000000000007,1.54,0.33333333333333337,7
5.499999999999999,2.3,1.06,0.13333333333333333,7
4.6,3.42,1.66,0.16666666666666669,7
4.5,3.7,1.3599999999999999,0.16666666666666669,7
4.5,3.0,1.5999999999999999,0.4666666666666667,7
4.6,2.58,1.5999999999999999,0.33333333333333337,7
5.8,4.260000000000001,1.5999999999999999,0.5666666666666667,7
4.5,2.58,1.54,0.4666666666666667,7
4.699999999999999,3.2800000000000007,1.2999999999999998,0.30000000000000004,7
4.3,3.9800000000000004,1.5999999999999999,0.1,7
4.3,3.14,1.54,0.33333333333333337,7
4.3,2.3,1.3599999999999999,0.23333333333333334,7
4.5,3.5600000000000005,1.66,0.33333333333333337,7
5.0,2.58,1.2999999999999998,0.6,7
4.3,3.42,1.3599999999999999,0.30000000000000004,7
5.499999999999999,3.14,1.54,0.43333333333333335,7
5.8,2.44,1.2999999999999998,0.4666666666666667,7
4.6,3.9800000000000004,1.2999999999999998,0.4,7
5.8,3.7,1.66,0.30000000000000004,7
5.8,3.8400000000000003,1.2999999999999998,0.23333333333333334,7
5.499999999999999,2.3,1.3599999999999999,0.3666666666666667,7
4.6,4.12,1.5999999999999999,0.26666666666666666,7
4.6,4.12,1.5999999999999999,0.26666666666666666,7
4.699999999999999,3.8400000000000003,1.24,0.23333333333333334,7
4.5,2.58,1.2999999999999998,0.33333333333333337,7
4.5,2.44,1.5999999999999999,0.5,7
4.4,4.4,1.2999999999999998,0.30000000000000004,7
4.5,3.5600000000000005,1.24,0.5666666666666667,7
4.5,2.86,1.0,0.6,7
5.3999999999999995,2.44,1.3599999999999999,0.4,7
